Gate pass time,Alt license number,Reason
22-03-2018 18:50:22,10203,Standard exit
22-03-2018 18:51:14,10113,Standard exit
22-03-2018 18:52:51,10214,Standard exit
22-03-2018 18:58:46,10231,Standard exit
22-03-2018 19:00:19,10048,Standard exit
22-03-2018 19:26:22,10258,Standard exit
22-03-2018 19:30:52,10133,Standard exit
22-03-2018 19:39:52,10211,Standard entrance
22-03-2018 19:45:26,10276,Standard exit
22-03-2018 19:55:42,10155,Standard exit
22-03-2018 19:55:47,10071,Standard entrance
22-03-2018 20:04:25,10207,Standard entrance
22-03-2018 20:15:19,10207,Standard exit
22-03-2018 20:20:16,10216,Standard exit
22-03-2018 20:30:40,10189,Standard exit
22-03-2018 20:31:26,10199,Standard exit
22-03-2018 20:34:18,10125,Standard entrance
22-03-2018 20:41:16,10193,Standard entrance
22-03-2018 20:51:36,10004,Standard exit
22-03-2018 20:59:17,10114,Standard exit
22-03-2018 21:08:50,10164,Standard exit
22-03-2018 21:25:12,10100,Standard exit
22-03-2018 21:50:02,10071,Standard exit
22-03-2018 22:01:29,10089,Standard exit
22-03-2018 22:04:24,10056,Standard exit
22-03-2018 22:07:45,10030,Standard exit
22-03-2018 22:08:08,10082,Standard exit
22-03-2018 22:27:40,10179,Standard exit
22-03-2018 22:41:41,10057,Standard exit
22-03-2018 22:53:47,10180,Standard exit
22-03-2018 22:56:41,10211,Standard exit
22-03-2018 23:03:17,10274,Standard exit
22-03-2018 23:57:46,10259,Standard exit
23-03-2018 01:00:24,10212,Parking lot cleaning
23-03-2018 01:00:24,10193,Parking lot cleaning
23-03-2018 01:00:24,10125,Parking lot cleaning
23-03-2018 01:18:03,10125,Unauthorized this day
23-03-2018 01:20:20,10125,Unauthorized this day
23-03-2018 04:54:36,10274,Unauthorized this day
23-03-2018 04:56:06,10274,Guard open
23-03-2018 04:56:07,10274,Guard open
23-03-2018 04:56:08,10274,Guard open
23-03-2018 04:56:09,10274,Guard open
23-03-2018 04:56:10,10274,Guard open
23-03-2018 06:00:40,10259,Standard entrance
23-03-2018 06:15:07,10193,Standard exit
23-03-2018 06:21:47,10266,Standard entrance
23-03-2018 06:30:31,10107,Standard entrance
23-03-2018 06:34:41,10038,Standard entrance
23-03-2018 06:42:00,10056,Standard entrance
23-03-2018 06:48:43,10070,Standard entrance
23-03-2018 06:48:49,10101,Standard entrance
23-03-2018 06:50:26,10101,Guard open
23-03-2018 06:50:27,10101,Guard open
23-03-2018 06:50:28,10101,Guard open
23-03-2018 06:50:39,10147,Standard entrance
23-03-2018 06:54:06,10183,Standard entrance
23-03-2018 06:55:42,10175,Standard entrance
23-03-2018 06:56:41,10092,Standard entrance
23-03-2018 06:58:19,10287,Standard entrance
23-03-2018 06:58:24,10069,Standard entrance
23-03-2018 07:00:41,10195,Standard entrance
23-03-2018 07:22:18,10103,Standard entrance
23-03-2018 07:58:24,10233,Standard entrance
23-03-2018 08:25:29,10268,Standard entrance
23-03-2018 08:53:02,10179,Standard entrance
23-03-2018 08:59:04,10139,Standard entrance
23-03-2018 09:30:32,10092,Standard exit
23-03-2018 09:51:29,10052,Standard entrance
23-03-2018 09:53:45,10195,Standard exit
23-03-2018 10:02:38,10287,Standard exit
23-03-2018 10:10:31,10041,Standard exit
23-03-2018 10:11:51,10038,Standard exit
23-03-2018 10:19:54,10268,Standard exit
23-03-2018 10:27:02,10052,Standard exit
23-03-2018 10:40:54,10069,Standard exit
23-03-2018 10:43:22,10160,Standard entrance
23-03-2018 10:48:30,10125,Standard entrance
23-03-2018 10:49:41,10266,Standard exit
23-03-2018 11:12:31,10070,Standard exit
23-03-2018 11:19:48,10216,Standard entrance
23-03-2018 11:24:56,10107,Standard exit
23-03-2018 11:45:12,10101,Standard exit
23-03-2018 11:54:38,10147,Standard exit
23-03-2018 11:57:18,10233,Standard exit
23-03-2018 11:59:34,10139,Standard exit
23-03-2018 12:28:44,10052,Standard entrance
23-03-2018 12:33:14,10175,Standard exit
23-03-2018 12:40:44,10056,Standard exit
23-03-2018 12:45:30,10103,Standard exit
23-03-2018 13:33:40,10052,Standard exit
23-03-2018 13:38:07,10216,Standard exit
23-03-2018 13:46:13,10160,Standard exit
23-03-2018 13:48:55,10183,Standard exit
23-03-2018 13:54:20,10179,Standard exit
23-03-2018 13:59:54,10125,Standard exit
23-03-2018 14:13:50,10259,Standard exit
23-03-2018 14:15:31,10274,Standard exit
25-03-2018 05:33:54,10026,Standard entrance
25-03-2018 06:03:42,10196,Standard entrance
25-03-2018 06:07:27,10193,Standard entrance
25-03-2018 06:09:31,10193,Guard open
25-03-2018 06:09:32,10193,Guard open
25-03-2018 06:09:33,10193,Guard open
25-03-2018 06:09:34,10193,Guard open
25-03-2018 06:22:30,10152,Standard entrance
25-03-2018 06:32:25,10121,Standard entrance
25-03-2018 06:33:48,10199,Standard entrance
25-03-2018 06:36:49,10215,Standard entrance
25-03-2018 06:40:54,10087,Standard entrance
25-03-2018 06:41:02,10056,Standard entrance
25-03-2018 06:43:35,10184,Standard entrance
25-03-2018 06:48:58,10058,Standard entrance
25-03-2018 06:50:44,10216,Standard entrance
25-03-2018 06:51:12,10127,Standard entrance
25-03-2018 06:52:53,10201,Standard entrance
25-03-2018 07:00:33,10264,Standard entrance
25-03-2018 07:08:49,10268,Standard entrance
25-03-2018 07:12:33,10155,Standard entrance
25-03-2018 07:20:25,10048,Standard entrance
25-03-2018 07:20:32,10232,Standard entrance
25-03-2018 07:23:42,10181,Standard entrance
25-03-2018 07:25:37,10179,Standard entrance
25-03-2018 07:28:50,10219,Standard entrance
25-03-2018 07:37:02,10258,Standard entrance
25-03-2018 07:52:19,10261,Standard entrance
25-03-2018 07:53:50,10224,Standard entrance
25-03-2018 07:55:29,10286,Standard entrance
25-03-2018 08:01:50,10010,Standard entrance
25-03-2018 08:01:59,10077,Standard entrance
25-03-2018 08:08:00,10238,Standard entrance
25-03-2018 08:30:27,10072,Standard entrance
25-03-2018 08:32:26,10137,Standard entrance
25-03-2018 08:42:22,10155,Standard exit
25-03-2018 08:45:18,10118,Standard entrance
25-03-2018 08:48:01,10003,Standard entrance
25-03-2018 09:05:19,10282,Standard entrance
25-03-2018 09:09:17,10094,Standard entrance
25-03-2018 09:27:24,10106,Standard entrance
25-03-2018 09:36:07,10155,Standard entrance
25-03-2018 09:49:54,10010,Standard exit
25-03-2018 09:51:13,10040,Standard entrance
25-03-2018 10:04:07,10205,Standard entrance
25-03-2018 10:46:09,10207,Standard entrance
25-03-2018 10:49:16,10066,Standard entrance
25-03-2018 10:51:28,10025,Standard entrance
25-03-2018 10:53:18,10207,Standard exit
25-03-2018 11:00:26,10085,Unauthorized this day
25-03-2018 11:02:47,10085,Guard open
25-03-2018 11:17:04,10078,Standard entrance
25-03-2018 11:19:35,10095,Standard entrance
25-03-2018 11:21:29,10152,Standard exit
25-03-2018 11:27:41,10075,Standard entrance
25-03-2018 11:31:17,10106,Standard exit
25-03-2018 11:53:08,10072,Standard exit
25-03-2018 11:57:45,10171,Standard entrance
25-03-2018 12:03:32,10180,Standard entrance
25-03-2018 12:06:02,10201,Standard exit
25-03-2018 12:09:23,10180,Guard open
25-03-2018 12:09:25,10180,Guard open
25-03-2018 12:10:56,10171,Standard exit
25-03-2018 12:12:52,10171,Standard entrance
25-03-2018 12:20:37,10286,Standard exit
25-03-2018 12:23:09,10230,Standard entrance
25-03-2018 12:25:20,10062,Standard entrance
25-03-2018 12:33:35,10085,Standard exit
25-03-2018 12:41:18,10057,Standard entrance
25-03-2018 12:47:08,10127,Standard exit
25-03-2018 12:55:18,10220,Standard entrance
25-03-2018 13:00:51,10003,Standard entrance
25-03-2018 13:01:42,10261,Standard exit
25-03-2018 13:13:18,10106,Standard entrance
25-03-2018 13:37:28,10204,Standard entrance
25-03-2018 13:41:14,10137,Standard exit
25-03-2018 13:57:42,10196,Standard exit
25-03-2018 14:02:25,10232,Standard exit
25-03-2018 14:11:36,10155,Standard exit
25-03-2018 14:13:35,10224,Standard exit
25-03-2018 14:21:14,10119,Standard entrance
25-03-2018 14:24:06,10282,Standard exit
25-03-2018 14:28:03,10238,Standard exit
25-03-2018 14:40:05,10041,Standard entrance
25-03-2018 14:41:13,10272,Standard entrance
25-03-2018 14:44:53,10190,Standard entrance
25-03-2018 14:54:16,10268,Standard exit
25-03-2018 15:00:11,10087,Standard exit
25-03-2018 15:00:21,10077,Standard exit
25-03-2018 15:03:21,10105,Standard entrance
25-03-2018 15:04:48,10011,Standard entrance
25-03-2018 15:05:12,10007,Standard entrance
25-03-2018 15:05:37,10094,Standard exit
25-03-2018 15:07:00,10016,Standard entrance
25-03-2018 15:12:11,10144,Standard entrance
25-03-2018 15:14:30,10022,Standard entrance
25-03-2018 15:34:54,10078,Standard exit
25-03-2018 15:37:09,10062,Standard exit
25-03-2018 15:39:42,10193,Standard exit
25-03-2018 15:42:05,10067,Standard entrance
25-03-2018 15:48:15,10108,Standard entrance
25-03-2018 15:51:44,10024,Standard exit
25-03-2018 15:52:36,10227,Standard entrance
25-03-2018 16:00:31,10058,Standard exit
25-03-2018 16:06:00,10210,Standard entrance
25-03-2018 16:06:12,10041,Standard exit
25-03-2018 16:36:02,10106,Standard exit
25-03-2018 16:38:25,10264,Standard exit
25-03-2018 16:44:15,10144,Standard exit
25-03-2018 16:44:21,10022,Standard exit
25-03-2018 16:45:19,10001,Standard entrance
25-03-2018 16:45:31,10016,Standard exit
25-03-2018 16:48:45,10007,Standard exit
25-03-2018 16:48:52,10105,Standard exit
25-03-2018 16:50:05,10272,Standard exit
25-03-2018 16:59:44,10190,Standard exit
25-03-2018 17:01:40,10205,Standard exit
25-03-2018 17:03:06,10207,Standard entrance
25-03-2018 17:05:25,10048,Standard exit
25-03-2018 17:11:47,10219,Standard exit
25-03-2018 17:15:05,10207,Standard exit
25-03-2018 17:16:38,10181,Standard exit
25-03-2018 17:19:49,10075,Standard exit
25-03-2018 17:23:09,10179,Standard exit
25-03-2018 17:29:00,10121,Standard exit
25-03-2018 17:34:09,10215,Standard exit
25-03-2018 17:37:00,10066,Standard exit
25-03-2018 17:37:32,10216,Standard exit
25-03-2018 17:42:00,10032,Standard entrance
25-03-2018 17:46:37,10067,Standard exit
25-03-2018 17:46:47,10025,Standard exit
25-03-2018 17:55:16,10235,Standard entrance
25-03-2018 17:56:02,10184,Standard exit
25-03-2018 18:02:02,10119,Standard exit
25-03-2018 18:04:47,10230,Standard exit
25-03-2018 18:28:08,10003,Standard exit
25-03-2018 19:01:02,10258,Standard exit
25-03-2018 19:05:16,10204,Standard exit
25-03-2018 19:08:12,10001,Standard exit
25-03-2018 19:09:02,10040,Standard exit
25-03-2018 19:33:53,10095,Standard exit
25-03-2018 19:44:13,10108,Standard exit
25-03-2018 19:51:03,10026,Standard exit
25-03-2018 19:59:41,10227,Standard exit
25-03-2018 20:00:20,10210,Standard exit
25-03-2018 20:06:19,10118,Standard exit
25-03-2018 20:40:26,10199,Standard exit
25-03-2018 20:44:06,10032,Standard exit
25-03-2018 20:59:22,10220,Standard exit
25-03-2018 21:13:08,10057,Standard exit
25-03-2018 21:47:55,10235,Standard exit
25-03-2018 21:53:25,10056,Standard exit
25-03-2018 21:59:47,10180,Standard exit
26-03-2018 01:00:24,10171,Parking lot cleaning
26-03-2018 01:00:24,10011,Parking lot cleaning
26-03-2018 05:19:01,10235,Guard open
26-03-2018 05:19:02,10235,Guard open
26-03-2018 05:49:05,10170,Unauthorized this day
26-03-2018 05:50:21,10170,Guard open
26-03-2018 05:50:22,10170,Guard open
26-03-2018 05:51:18,10119,Unauthorized this day
26-03-2018 05:52:18,10119,Unauthorized this day
26-03-2018 05:53:16,10119,Unauthorized this day
26-03-2018 05:53:20,10119,Guard open
26-03-2018 05:53:21,10119,Guard open
26-03-2018 05:53:22,10119,Guard open
26-03-2018 06:07:20,10119,Guard open
26-03-2018 06:07:21,10119,Guard open
26-03-2018 06:07:22,10119,Guard open
26-03-2018 06:07:23,10119,Guard open
26-03-2018 06:07:23,10196,Standard entrance
26-03-2018 06:07:24,10119,Guard open
26-03-2018 06:07:25,10196,Guard open
26-03-2018 06:31:30,10048,Standard entrance
26-03-2018 06:44:05,10075,Standard entrance
26-03-2018 06:47:05,10289,Standard entrance
26-03-2018 06:48:26,10215,Standard entrance
26-03-2018 06:50:30,10066,Standard entrance
26-03-2018 06:52:51,10071,Standard entrance
26-03-2018 06:55:33,10056,Standard entrance
26-03-2018 06:59:59,10232,Standard entrance
26-03-2018 07:01:16,10124,Standard entrance
26-03-2018 07:12:54,10201,Standard entrance
26-03-2018 07:17:14,10048,Standard exit
26-03-2018 07:22:32,10278,Standard entrance
26-03-2018 07:31:09,10025,Standard entrance
26-03-2018 08:42:17,10171,Standard entrance
26-03-2018 08:46:16,10265,Standard entrance
26-03-2018 08:48:49,10062,Standard entrance
26-03-2018 08:52:07,10193,Standard entrance
26-03-2018 09:11:22,10036,Standard entrance
26-03-2018 09:16:45,10087,Standard entrance
26-03-2018 09:18:37,10131,Standard entrance
26-03-2018 09:30:41,10094,Standard entrance
26-03-2018 09:41:17,10251,Standard entrance
26-03-2018 09:46:11,10030,Standard entrance
26-03-2018 09:46:22,10072,Standard entrance
26-03-2018 10:15:23,10206,Unauthorized this day
26-03-2018 10:16:30,10206,Guard open
26-03-2018 10:16:31,10206,Guard open
26-03-2018 10:30:41,10286,Standard entrance
26-03-2018 10:35:24,10206,Unauthorized this day
26-03-2018 10:36:53,10206,Guard open
26-03-2018 10:36:54,10206,Guard open
26-03-2018 10:36:55,10206,Guard open
26-03-2018 10:36:56,10206,Guard open
26-03-2018 10:36:57,10206,Guard open
26-03-2018 10:36:58,10284,Unauthorized this day
26-03-2018 10:37:41,10284,Guard open
26-03-2018 11:02:18,10205,Standard entrance
26-03-2018 11:06:13,10215,Standard exit
26-03-2018 11:07:21,10264,Standard entrance
26-03-2018 11:12:18,10071,Standard exit
26-03-2018 11:17:23,10100,Standard entrance
26-03-2018 11:27:37,10178,Standard entrance
26-03-2018 11:31:27,10264,Standard exit
26-03-2018 11:40:18,10131,Standard exit
26-03-2018 11:54:36,10170,Standard exit
26-03-2018 12:11:30,10046,Standard entrance
26-03-2018 12:12:05,10119,Standard exit
26-03-2018 12:12:17,10232,Standard exit
26-03-2018 12:21:22,10074,Standard entrance
26-03-2018 12:27:33,10265,Standard exit
26-03-2018 12:39:48,10152,Standard entrance
26-03-2018 12:40:22,10278,Standard exit
26-03-2018 12:48:43,10214,Standard entrance
26-03-2018 12:48:48,10131,Standard entrance
26-03-2018 12:50:07,10157,Standard entrance
26-03-2018 12:51:35,10122,Standard entrance
26-03-2018 12:51:46,10284,Standard exit
26-03-2018 13:17:59,10090,Standard entrance
26-03-2018 13:24:56,10052,Standard entrance
26-03-2018 13:25:47,10110,Standard entrance
26-03-2018 13:27:56,10073,Standard entrance
26-03-2018 13:34:01,10124,Standard exit
26-03-2018 13:38:33,10217,Standard entrance
26-03-2018 13:43:23,10031,Standard entrance
26-03-2018 13:48:11,10251,Standard exit
26-03-2018 13:58:09,10074,Standard exit
26-03-2018 13:59:15,10119,Standard entrance
26-03-2018 13:59:34,10196,Standard exit
26-03-2018 14:13:46,10072,Standard exit
26-03-2018 14:31:20,10152,Standard exit
26-03-2018 14:49:30,10066,Standard exit
26-03-2018 14:50:13,10118,Standard entrance
26-03-2018 14:51:01,10184,Standard entrance
26-03-2018 14:56:08,10225,Standard entrance
26-03-2018 14:56:54,10100,Standard exit
26-03-2018 14:57:35,10137,Standard entrance
26-03-2018 14:57:37,10178,Standard exit
26-03-2018 14:59:02,10161,Standard entrance
26-03-2018 15:01:20,10274,Standard entrance
26-03-2018 15:04:47,10286,Standard exit
26-03-2018 15:06:48,10078,Standard entrance
26-03-2018 15:09:36,10290,Standard entrance
26-03-2018 15:12:07,10171,Standard exit
26-03-2018 15:17:59,10141,Standard entrance
26-03-2018 15:18:23,10193,Standard exit
26-03-2018 15:33:11,10087,Standard exit
26-03-2018 15:36:22,10095,Standard entrance
26-03-2018 15:41:39,10109,Standard entrance
26-03-2018 15:44:16,10191,Standard entrance
26-03-2018 15:44:35,10145,Standard entrance
26-03-2018 15:46:21,10026,Standard entrance
26-03-2018 15:48:15,10216,Standard entrance
26-03-2018 15:51:56,10162,Standard entrance
26-03-2018 15:53:56,10003,Standard entrance
26-03-2018 15:54:00,10258,Standard entrance
26-03-2018 15:56:01,10094,Standard exit
26-03-2018 15:56:19,10217,Standard exit
26-03-2018 16:01:51,10030,Standard exit
26-03-2018 16:04:33,10052,Standard exit
26-03-2018 16:12:02,10062,Standard exit
26-03-2018 16:21:44,10059,Standard entrance
26-03-2018 16:43:17,10162,Standard exit
26-03-2018 16:47:24,10201,Standard exit
26-03-2018 16:59:19,10205,Standard exit
26-03-2018 17:09:42,10136,Standard entrance
26-03-2018 17:11:02,10075,Standard exit
26-03-2018 17:12:07,10258,Standard exit
26-03-2018 17:18:24,10122,Standard exit
26-03-2018 17:20:34,10003,Standard exit
26-03-2018 17:32:48,10031,Standard exit
26-03-2018 17:40:55,10251,Standard entrance
26-03-2018 17:47:53,10071,Standard entrance
26-03-2018 17:48:26,10216,Standard exit
26-03-2018 17:56:37,10119,Standard exit
26-03-2018 17:59:09,10125,Standard entrance
26-03-2018 18:02:26,10046,Standard exit
26-03-2018 18:04:21,10137,Standard exit
26-03-2018 18:04:26,10026,Standard exit
26-03-2018 18:06:01,10145,Standard exit
26-03-2018 18:07:11,10214,Standard exit
26-03-2018 18:07:19,10184,Standard exit
26-03-2018 18:12:15,10073,Standard exit
26-03-2018 18:18:12,10131,Standard exit
26-03-2018 18:18:37,10118,Standard exit
26-03-2018 18:19:47,10059,Standard exit
26-03-2018 18:21:22,10136,Standard exit
26-03-2018 18:43:07,10110,Standard exit
26-03-2018 18:53:03,10056,Standard exit
26-03-2018 19:01:29,10095,Standard exit
26-03-2018 19:27:25,10036,Standard exit
26-03-2018 19:40:43,10141,Standard exit
26-03-2018 19:53:25,10078,Standard exit
26-03-2018 20:01:23,10071,Standard exit
26-03-2018 20:32:23,10161,Standard exit
26-03-2018 20:50:54,10109,Standard exit
26-03-2018 20:51:13,10025,Standard exit
26-03-2018 21:06:11,10289,Standard exit
26-03-2018 21:06:55,10251,Standard exit
26-03-2018 21:12:29,10290,Standard exit
26-03-2018 21:14:00,10090,Standard exit
26-03-2018 21:27:38,10125,Standard exit
26-03-2018 21:40:36,10125,Guard open
26-03-2018 21:40:53,10125,Guard open
26-03-2018 21:42:20,10125,Guard open
26-03-2018 21:42:21,10157,Standard exit
26-03-2018 21:47:16,10274,Standard exit
27-03-2018 01:00:24,10225,Parking lot cleaning
27-03-2018 01:00:24,10235,Parking lot cleaning
27-03-2018 01:00:24,10191,Parking lot cleaning
27-03-2018 05:53:52,10196,Unauthorized this day
27-03-2018 05:55:06,10196,Guard open
27-03-2018 05:55:07,10196,Guard open
27-03-2018 05:55:08,10196,Guard open
27-03-2018 05:55:14,10196,Guard open
27-03-2018 06:10:49,10196,Guard open
27-03-2018 06:10:50,10196,Guard open
27-03-2018 06:10:51,10196,Guard open
27-03-2018 06:10:52,10196,Guard open
27-03-2018 06:10:53,10196,Guard open
27-03-2018 06:10:54,10196,Guard open
27-03-2018 06:10:55,10196,Guard open
27-03-2018 06:10:56,10196,Guard open
27-03-2018 06:10:57,10196,Guard open
27-03-2018 06:10:58,10196,Guard open
27-03-2018 06:10:59,10196,Guard open
27-03-2018 06:15:42,10110,Standard entrance
27-03-2018 06:20:39,10113,Standard entrance
27-03-2018 06:24:05,10046,Standard entrance
27-03-2018 06:26:07,10193,Standard entrance
27-03-2018 06:28:31,10026,Standard entrance
27-03-2018 06:29:44,10040,Standard entrance
27-03-2018 06:32:06,10162,Standard entrance
27-03-2018 06:38:42,10077,Standard entrance
27-03-2018 06:38:52,10121,Standard entrance
27-03-2018 06:49:21,10184,Standard entrance
27-03-2018 06:50:51,10185,Standard entrance
27-03-2018 06:52:55,10152,Standard entrance
27-03-2018 06:54:26,10017,Standard entrance
27-03-2018 06:56:34,10048,Standard entrance
27-03-2018 07:00:36,10214,Standard entrance
27-03-2018 07:05:01,10147,Standard entrance
27-03-2018 07:05:44,10282,Standard entrance
27-03-2018 07:10:28,10075,Standard entrance
27-03-2018 07:15:38,10056,Standard entrance
27-03-2018 07:24:01,10186,Standard entrance
27-03-2018 07:25:30,10017,Standard exit
27-03-2018 07:31:00,10255,Standard entrance
27-03-2018 07:35:49,10258,Standard entrance
27-03-2018 07:37:15,10030,Standard entrance
